especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
DOLAR CCL,125.88,,,125.88,125.88,125.88,,,,,2020-09-07,,125.88,1599447600,0
DOLAR CCL,119.32,,,119.32,119.32,119.32,,,,,2020-09-08,,119.32,1599534000,0
DOLAR CCL,120.22,,,120.22,120.22,120.22,,,,,2020-09-09,,120.22,1599620400,0
DOLAR CCL,120.91,,,120.91,120.91,120.91,,,,,2020-09-10,,120.91,1599706800,0
DOLAR CCL,126.36,,,126.36,126.36,126.36,,,,,2020-09-11,,126.36,1599793200,0
DOLAR CCL,126.36,,,126.36,126.36,126.36,,,,,2020-09-12,,126.36,1599879600,0
DOLAR CCL,126.36,,,126.36,126.36,126.36,,,,,2020-09-13,,126.36,1599966000,0
DOLAR CCL,130.3,,,130.3,130.3,130.3,,,,,2020-09-14,,130.3,1600052400,0
DOLAR CCL,128.29,,,128.29,128.29,128.29,,,,,2020-09-15,,128.29,1600138800,0
DOLAR CCL,131.9,,,131.9,131.9,131.9,,,,,2020-09-16,,131.9,1600225200,0
DOLAR CCL,132.4,,,132.4,132.4,132.4,,,,,2020-09-17,,132.4,1600311600,0
DOLAR CCL,137.3,,,137.3,137.3,137.3,,,,,2020-09-18,,137.3,1600398000,0
DOLAR CCL,137.3,,,137.3,137.3,137.3,,,,,2020-09-19,,137.3,1600484400,0
DOLAR CCL,137.3,,,137.3,137.3,137.3,,,,,2020-09-20,,137.3,1600570800,0
DOLAR CCL,139.84,,,139.84,139.84,139.84,,,,,2020-09-21,,139.84,1600657200,0
DOLAR CCL,147.52,,,147.52,147.52,147.52,,,,,2020-09-22,,147.52,1600743600,0
DOLAR CCL,148.65,,,148.65,148.65,148.65,,,,,2020-09-23,,148.65,1600830000,0
DOLAR CCL,140.98,,,140.98,140.98,140.98,,,,,2020-09-24,,140.98,1600916400,0
DOLAR CCL,143.54,,,143.54,143.54,143.54,,,,,2020-09-25,,143.54,1601002800,0
DOLAR CCL,143.54,,,143.54,143.54,143.54,,,,,2020-09-26,,143.54,1601089200,0
DOLAR CCL,143.54,,,143.54,143.54,143.54,,,,,2020-09-27,,143.54,1601175600,0
DOLAR CCL,143.37,,,143.37,143.37,143.37,,,,,2020-09-28,,143.37,1601262000,0
DOLAR CCL,148.5,,,148.5,148.5,148.5,,,,,2020-09-29,,148.5,1601348400,0
DOLAR CCL,145.65,,,145.65,145.65,145.65,,,,,2020-09-30,,145.65,1601434800,0
DOLAR CCL,145.89,,,145.89,145.89,145.89,,,,,2020-10-01,,145.89,1601521200,0
DOLAR CCL,145.75,,,145.75,145.75,145.75,,,,,2020-10-02,,145.75,1601607600,0
DOLAR CCL,145.75,,,145.75,145.75,145.75,,,,,2020-10-03,,145.75,1601694000,0
DOLAR CCL,145.75,,,145.75,145.75,145.75,,,,,2020-10-04,,145.75,1601780400,0
DOLAR CCL,149.55,,,149.55,149.55,149.55,,,,,2020-10-05,,149.55,1601866800,0
DOLAR CCL,152.51,,,152.51,152.51,152.51,,,,,2020-10-06,,152.51,1601953200,0
DOLAR CCL,150.39,,,150.39,150.39,150.39,,,,,2020-10-07,,150.39,1602039600,0
DOLAR CCL,153.28,,,153.28,153.28,153.28,,,,,2020-10-08,,153.28,1602126000,0
DOLAR CCL,154.95,,,154.95,154.95,154.95,,,,,2020-10-09,,154.95,1602212400,0
DOLAR CCL,154.95,,,154.95,154.95,154.95,,,,,2020-10-10,,154.95,1602298800,0
DOLAR CCL,154.95,,,154.95,154.95,154.95,,,,,2020-10-11,,154.95,1602385200,0
DOLAR CCL,154.95,,,154.95,154.95,154.95,,,,,2020-10-12,,154.95,1602471600,0
DOLAR CCL,156.27,,,156.27,156.27,156.27,,,,,2020-10-13,,156.27,1602558000,0
DOLAR CCL,163.77,,,163.77,163.77,163.77,,,,,2020-10-14,,163.77,1602644400,0
DOLAR CCL,168.6,,,168.6,168.6,168.6,,,,,2020-10-15,,168.6,1602730800,0
DOLAR CCL,165.31,,,165.31,165.31,165.31,,,,,2020-10-16,,165.31,1602817200,0
DOLAR CCL,165.31,,,165.31,165.31,165.31,,,,,2020-10-17,,165.31,1602903600,0
DOLAR CCL,165.31,,,165.31,165.31,165.31,,,,,2020-10-18,,165.31,1602990000,0
DOLAR CCL,165.01,,,165.01,165.01,165.01,,,,,2020-10-19,,165.01,1603076400,0
DOLAR CCL,171.85,,,171.85,171.85,171.85,,,,,2020-10-20,,171.85,1603162800,0
DOLAR CCL,174.8,,,174.8,174.8,174.8,,,,,2020-10-21,,174.8,1603249200,0
DOLAR CCL,181.06,,,181.06,181.06,181.06,,,,,2020-10-22,,181.06,1603335600,0
DOLAR CCL,168.83,,,168.83,168.83,168.83,,,,,2020-10-23,,168.83,1603422000,0
DOLAR CCL,168.83,,,168.83,168.83,168.83,,,,,2020-10-24,,168.83,1603508400,0
DOLAR CCL,168.83,,,168.83,168.83,168.83,,,,,2020-10-25,,168.83,1603594800,0
DOLAR CCL,165.11,,,165.11,165.11,165.11,,,,,2020-10-26,,165.11,1603681200,0
DOLAR CCL,162.6,,,162.6,162.6,162.6,,,,,2020-10-27,,162.6,1603767600,0
DOLAR CCL,152.3,,,152.3,152.3,152.3,,,,,2020-10-28,,152.3,1603854000,0
DOLAR CCL,151.22,,,151.22,151.22,151.22,,,,,2020-10-29,,151.22,1603940400,0
DOLAR CCL,147.7,,,147.7,147.7,147.7,,,,,2020-10-30,,147.7,1604026800,0
DOLAR CCL,147.7,,,147.7,147.7,147.7,,,,,2020-10-31,,147.7,1604113200,0
DOLAR CCL,147.7,,,147.7,147.7,147.7,,,,,2020-11-01,,147.7,1604199600,0
DOLAR CCL,145.41,,,145.41,145.41,145.41,,,,,2020-11-02,,145.41,1604286000,0
DOLAR CCL,145.41,,,145.41,145.41,145.41,,,,,2020-11-03,,145.41,1604372400,0
DOLAR CCL,145.39,,,145.39,145.39,145.39,,,,,2020-11-04,,145.39,1604458800,0
DOLAR CCL,146.87,,,146.87,146.87,146.87,,,,,2020-11-05,,146.87,1604545200,0
DOLAR CCL,146.99,,,146.99,146.99,146.99,,,,,2020-11-06,,146.99,1604631600,0
DOLAR CCL,146.99,,,146.99,146.99,146.99,,,,,2020-11-07,,146.99,1604718000,0
DOLAR CCL,146.99,,,146.99,146.99,146.99,,,,,2020-11-08,,146.99,1604804400,0
DOLAR CCL,147.36,,,147.36,147.36,147.36,,,,,2020-11-09,,147.36,1604890800,0
DOLAR CCL,146.39,,,146.39,146.39,146.39,,,,,2020-11-10,,146.39,1604977200,0
DOLAR CCL,149.58,,,149.58,149.58,149.58,,,,,2020-11-11,,149.58,1605063600,0
DOLAR CCL,145.67,,,145.67,145.67,145.67,,,,,2020-11-12,,145.67,1605150000,0
DOLAR CCL,146.55,,,146.55,146.55,146.55,,,,,2020-11-13,,146.55,1605236400,0
DOLAR CCL,146.55,,,146.55,146.55,146.55,,,,,2020-11-14,,146.55,1605322800,0
DOLAR CCL,146.55,,,146.55,146.55,146.55,,,,,2020-11-15,,146.55,1605409200,0
DOLAR CCL,147.44,,,147.44,147.44,147.44,,,,,2020-11-16,,147.44,1605495600,0
DOLAR CCL,148.27,,,148.27,148.27,148.27,,,,,2020-11-17,,148.27,1605582000,0
DOLAR CCL,149.1,,,149.1,149.1,149.1,,,,,2020-11-18,,149.1,1605668400,0
DOLAR CCL,149.87,,,149.87,149.87,149.87,,,,,2020-11-19,,149.87,1605754800,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2020-11-20,,149.86,1605841200,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2020-11-21,,149.86,1605927600,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2020-11-22,,149.86,1606014000,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2020-11-23,,149.86,1606100400,0
DOLAR CCL,150.99,,,150.99,150.99,150.99,,,,,2020-11-24,,150.99,1606186800,0
DOLAR CCL,150.52,,,150.52,150.52,150.52,,,,,2020-11-25,,150.52,1606273200,0
DOLAR CCL,149.27,,,149.27,149.27,149.27,,,,,2020-11-26,,149.27,1606359600,0
DOLAR CCL,148.92,,,148.92,148.92,148.92,,,,,2020-11-27,,148.92,1606446000,0
DOLAR CCL,148.92,,,148.92,148.92,148.92,,,,,2020-11-28,,148.92,1606532400,0
DOLAR CCL,148.92,,,148.92,148.92,148.92,,,,,2020-11-29,,148.92,1606618800,0
DOLAR CCL,148.04,,,148.04,148.04,148.04,,,,,2020-11-30,,148.04,1606705200,0
DOLAR CCL,148.48,,,148.48,148.48,148.48,,,,,2020-12-01,,148.48,1606791600,0
DOLAR CCL,148.27,,,148.27,148.27,148.27,,,,,2020-12-02,,148.27,1606878000,0
DOLAR CCL,144.18,,,144.18,144.18,144.18,,,,,2020-12-03,,144.18,1606964400,0
DOLAR CCL,144.9,,,144.9,144.9,144.9,,,,,2020-12-04,,144.9,1607050800,0
DOLAR CCL,144.9,,,144.9,144.9,144.9,,,,,2020-12-05,,144.9,1607137200,0
DOLAR CCL,144.9,,,144.9,144.9,144.9,,,,,2020-12-06,,144.9,1607223600,0
DOLAR CCL,144.9,,,144.9,144.9,144.9,,,,,2020-12-07,,144.9,1607310000,0
DOLAR CCL,144.9,,,144.9,144.9,144.9,,,,,2020-12-08,,144.9,1607396400,0
DOLAR CCL,142.82,,,142.82,142.82,142.82,,,,,2020-12-09,,142.82,1607482800,0
DOLAR CCL,141.86,,,141.86,141.86,141.86,,,,,2020-12-10,,141.86,1607569200,0
DOLAR CCL,141.86,,,141.86,141.86,141.86,,,,,2020-12-11,,141.86,1607655600,0
DOLAR CCL,141.86,,,141.86,141.86,141.86,,,,,2020-12-12,,141.86,1607742000,0
DOLAR CCL,141.86,,,141.86,141.86,141.86,,,,,2020-12-13,,141.86,1607828400,0
DOLAR CCL,142.88,,,142.88,142.88,142.88,,,,,2020-12-14,,142.88,1607914800,0
DOLAR CCL,143.72,,,143.72,143.72,143.72,,,,,2020-12-15,,143.72,1608001200,0
DOLAR CCL,142.7,,,142.7,142.7,142.7,,,,,2020-12-16,,142.7,1608087600,0
DOLAR CCL,142.65,,,142.65,142.65,142.65,,,,,2020-12-17,,142.65,1608174000,0
DOLAR CCL,142.03,,,142.03,142.03,142.03,,,,,2020-12-18,,142.03,1608260400,0
DOLAR CCL,142.03,,,142.03,142.03,142.03,,,,,2020-12-19,,142.03,1608346800,0
DOLAR CCL,142.03,,,142.03,142.03,142.03,,,,,2020-12-20,,142.03,1608433200,0
DOLAR CCL,139.8,,,139.8,139.8,139.8,,,,,2020-12-21,,139.8,1608519600,0
DOLAR CCL,140.77,,,140.77,140.77,140.77,,,,,2020-12-22,,140.77,1608606000,0
DOLAR CCL,140.45,,,140.45,140.45,140.45,,,,,2020-12-23,,140.45,1608692400,0
DOLAR CCL,140.45,,,140.45,140.45,140.45,,,,,2020-12-24,,140.45,1608778800,0
DOLAR CCL,140.45,,,140.45,140.45,140.45,,,,,2020-12-25,,140.45,1608865200,0
DOLAR CCL,140.45,,,140.45,140.45,140.45,,,,,2020-12-26,,140.45,1608951600,0
DOLAR CCL,140.45,,,140.45,140.45,140.45,,,,,2020-12-27,,140.45,1609038000,0
DOLAR CCL,140.34,,,140.34,140.34,140.34,,,,,2020-12-28,,140.34,1609124400,0
DOLAR CCL,140.32,,,140.32,140.32,140.32,,,,,2020-12-29,,140.32,1609210800,0
DOLAR CCL,140.26,,,140.26,140.26,140.26,,,,,2020-12-30,,140.26,1609297200,0
DOLAR CCL,140.26,,,140.26,140.26,140.26,,,,,2020-12-31,,140.26,1609383600,0
DOLAR CCL,140.26,,,140.26,140.26,140.26,,,,,2021-01-01,,140.26,1609470000,0
DOLAR CCL,140.26,,,140.26,140.26,140.26,,,,,2021-01-02,,140.26,1609556400,0
DOLAR CCL,140.26,,,140.26,140.26,140.26,,,,,2021-01-03,,140.26,1609642800,0
DOLAR CCL,142.32,,,142.32,142.32,142.32,,,,,2021-01-04,,142.32,1609729200,0
DOLAR CCL,143.91,,,143.91,143.91,143.91,,,,,2021-01-05,,143.91,1609815600,0
DOLAR CCL,144.57,,,144.57,144.57,144.57,,,,,2021-01-06,,144.57,1609902000,0
DOLAR CCL,145.29,,,145.29,145.29,145.29,,,,,2021-01-07,,145.29,1609988400,0
DOLAR CCL,145.25,,,145.25,145.25,145.25,,,,,2021-01-08,,145.25,1610074800,0
DOLAR CCL,145.25,,,145.25,145.25,145.25,,,,,2021-01-09,,145.25,1610161200,0
DOLAR CCL,145.25,,,145.25,145.25,145.25,,,,,2021-01-10,,145.25,1610247600,0
DOLAR CCL,145.95,,,145.95,145.95,145.95,,,,,2021-01-11,,145.95,1610334000,0
DOLAR CCL,145.13,,,145.13,145.13,145.13,,,,,2021-01-12,,145.13,1610420400,0
DOLAR CCL,144.83,,,144.83,144.83,144.83,,,,,2021-01-13,,144.83,1610506800,0
DOLAR CCL,145.8,,,145.8,145.8,145.8,,,,,2021-01-14,,145.8,1610593200,0
DOLAR CCL,146.29,,,146.29,146.29,146.29,,,,,2021-01-15,,146.29,1610679600,0
DOLAR CCL,146.29,,,146.29,146.29,146.29,,,,,2021-01-16,,146.29,1610766000,0
DOLAR CCL,146.29,,,146.29,146.29,146.29,,,,,2021-01-17,,146.29,1610852400,0
DOLAR CCL,147.3,,,147.3,147.3,147.3,,,,,2021-01-18,,147.3,1610938800,0
DOLAR CCL,147.88,,,147.88,147.88,147.88,,,,,2021-01-19,,147.88,1611025200,0
DOLAR CCL,148.16,,,148.16,148.16,148.16,,,,,2021-01-20,,148.16,1611111600,0
DOLAR CCL,148.88,,,148.88,148.88,148.88,,,,,2021-01-21,,148.88,1611198000,0
DOLAR CCL,148.8,,,148.8,148.8,148.8,,,,,2021-01-22,,148.8,1611284400,0
DOLAR CCL,148.8,,,148.8,148.8,148.8,,,,,2021-01-23,,148.8,1611370800,0
DOLAR CCL,148.8,,,148.8,148.8,148.8,,,,,2021-01-24,,148.8,1611457200,0
DOLAR CCL,149.27,,,149.27,149.27,149.27,,,,,2021-01-25,,149.27,1611543600,0
DOLAR CCL,149.72,,,149.72,149.72,149.72,,,,,2021-01-26,,149.72,1611630000,0
DOLAR CCL,150.16,,,150.16,150.16,150.16,,,,,2021-01-27,,150.16,1611716400,0
DOLAR CCL,150.65,,,150.65,150.65,150.65,,,,,2021-01-28,,150.65,1611802800,0
DOLAR CCL,150.52,,,150.52,150.52,150.52,,,,,2021-01-29,,150.52,1611889200,0
DOLAR CCL,150.52,,,150.52,150.52,150.52,,,,,2021-01-30,,150.52,1611975600,0
DOLAR CCL,150.52,,,150.52,150.52,150.52,,,,,2021-01-31,,150.52,1612062000,0
DOLAR CCL,150.99,,,150.99,150.99,150.99,,,,,2021-02-01,,150.99,1612148400,0
DOLAR CCL,151.46,,,151.46,151.46,151.46,,,,,2021-02-02,,151.46,1612234800,0
DOLAR CCL,151.79,,,151.79,151.79,151.79,,,,,2021-02-03,,151.79,1612321200,0
DOLAR CCL,152.27,,,152.27,152.27,152.27,,,,,2021-02-04,,152.27,1612407600,0
DOLAR CCL,147.14,,,147.14,147.14,147.14,,,,,2021-02-05,,147.14,1612494000,0
DOLAR CCL,147.14,,,147.14,147.14,147.14,,,,,2021-02-06,,147.14,1612580400,0
DOLAR CCL,147.14,,,147.14,147.14,147.14,,,,,2021-02-07,,147.14,1612666800,0
DOLAR CCL,147.14,,,147.14,147.14,147.14,,,,,2021-02-08,,147.14,1612753200,0
DOLAR CCL,152.36,,,152.36,152.36,152.36,,,,,2021-02-09,,152.36,1612839600,0
DOLAR CCL,152.14,,,152.14,152.14,152.14,,,,,2021-02-10,,152.14,1612926000,0
DOLAR CCL,152.16,,,152.16,152.16,152.16,,,,,2021-02-11,,152.16,1613012400,0
DOLAR CCL,151.61,,,151.61,151.61,151.61,,,,,2021-02-12,,151.61,1613098800,0
DOLAR CCL,151.61,,,151.61,151.61,151.61,,,,,2021-02-13,,151.61,1613185200,0
DOLAR CCL,151.61,,,151.61,151.61,151.61,,,,,2021-02-14,,151.61,1613271600,0
DOLAR CCL,151.61,,,151.61,151.61,151.61,,,,,2021-02-15,,151.61,1613358000,0
DOLAR CCL,151.61,,,151.61,151.61,151.61,,,,,2021-02-16,,151.61,1613444400,0
DOLAR CCL,147.93,,,147.93,147.93,147.93,,,,,2021-02-17,,147.93,1613530800,0
DOLAR CCL,145.82,,,145.82,145.82,145.82,,,,,2021-02-18,,145.82,1613617200,0
DOLAR CCL,144.19,,,144.19,144.19,144.19,,,,,2021-02-19,,144.19,1613703600,0
DOLAR CCL,144.19,,,144.19,144.19,144.19,,,,,2021-02-20,,144.19,1613790000,0
DOLAR CCL,144.19,,,144.19,144.19,144.19,,,,,2021-02-21,,144.19,1613876400,0
DOLAR CCL,142.51,,,142.51,142.51,142.51,,,,,2021-02-22,,142.51,1613962800,0
DOLAR CCL,143.47,,,143.47,143.47,143.47,,,,,2021-02-23,,143.47,1614049200,0
DOLAR CCL,144.46,,,144.46,144.46,144.46,,,,,2021-02-24,,144.46,1614135600,0
DOLAR CCL,145.43,,,145.43,145.43,145.43,,,,,2021-02-25,,145.43,1614222000,0
DOLAR CCL,145.32,,,145.32,145.32,145.32,,,,,2021-02-26,,145.32,1614308400,0
DOLAR CCL,145.32,,,145.32,145.32,145.32,,,,,2021-02-27,,145.32,1614394800,0
DOLAR CCL,145.32,,,145.32,145.32,145.32,,,,,2021-02-28,,145.32,1614481200,0
DOLAR CCL,146.31,,,146.31,146.31,146.31,,,,,2021-03-01,,146.31,1614567600,0
DOLAR CCL,147.31,,,147.31,147.31,147.31,,,,,2021-03-02,,147.31,1614654000,0
DOLAR CCL,148.28,,,148.28,148.28,148.28,,,,,2021-03-03,,148.28,1614740400,0
DOLAR CCL,147.25,,,147.25,147.25,147.25,,,,,2021-03-04,,147.25,1614826800,0
DOLAR CCL,147.73,,,147.73,147.73,147.73,,,,,2021-03-05,,147.73,1614913200,0
DOLAR CCL,147.73,,,147.73,147.73,147.73,,,,,2021-03-06,,147.73,1614999600,0
DOLAR CCL,147.73,,,147.73,147.73,147.73,,,,,2021-03-07,,147.73,1615086000,0
DOLAR CCL,147.73,,,147.73,147.73,147.73,,,,,2021-03-08,,147.73,1615172400,0
DOLAR CCL,144.73,,,144.73,144.73,144.73,,,,,2021-03-09,,144.73,1615258800,0
DOLAR CCL,148.92,,,148.92,148.92,148.92,,,,,2021-03-10,,148.92,1615345200,0
DOLAR CCL,149.08,,,149.08,149.08,149.08,,,,,2021-03-11,,149.08,1615431600,0
DOLAR CCL,148.78,,,148.78,148.78,148.78,,,,,2021-03-12,,148.78,1615518000,0
DOLAR CCL,148.78,,,148.78,148.78,148.78,,,,,2021-03-13,,148.78,1615604400,0
DOLAR CCL,148.78,,,148.78,148.78,148.78,,,,,2021-03-14,,148.78,1615690800,0
DOLAR CCL,149.25,,,149.25,149.25,149.25,,,,,2021-03-15,,149.25,1615777200,0
DOLAR CCL,149.24,,,149.24,149.24,149.24,,,,,2021-03-16,,149.24,1615863600,0
DOLAR CCL,149.45,,,149.45,149.45,149.45,,,,,2021-03-17,,149.45,1615950000,0
DOLAR CCL,149.68,,,149.68,149.68,149.68,,,,,2021-03-18,,149.68,1616036400,0
DOLAR CCL,149.75,,,149.75,149.75,149.75,,,,,2021-03-19,,149.75,1616122800,0
DOLAR CCL,149.75,,,149.75,149.75,149.75,,,,,2021-03-20,,149.75,1616209200,0
DOLAR CCL,149.75,,,149.75,149.75,149.75,,,,,2021-03-21,,149.75,1616295600,0
DOLAR CCL,148.91,,,148.91,148.91,148.91,,,,,2021-03-22,,148.91,1616382000,0
DOLAR CCL,148.77,,,148.77,148.77,148.77,,,,,2021-03-23,,148.77,1616468400,0
DOLAR CCL,148.77,,,148.77,148.77,148.77,,,,,2021-03-24,,148.77,1616554800,0
DOLAR CCL,147.88,,,147.88,147.88,147.88,,,,,2021-03-25,,147.88,1616641200,0
DOLAR CCL,146.01,,,146.01,146.01,146.01,,,,,2021-03-26,,146.01,1616727600,0
DOLAR CCL,146.01,,,146.01,146.01,146.01,,,,,2021-03-27,,146.01,1616814000,0
DOLAR CCL,146.01,,,146.01,146.01,146.01,,,,,2021-03-28,,146.01,1616900400,0
DOLAR CCL,146.28,,,146.28,146.28,146.28,,,,,2021-03-29,,146.28,1616986800,0
DOLAR CCL,146.5,,,146.5,146.5,146.5,,,,,2021-03-30,,146.5,1617073200,0
DOLAR CCL,147.16,,,147.16,147.16,147.16,,,,,2021-03-31,,147.16,1617159600,0
DOLAR CCL,147.16,,,147.16,147.16,147.16,,,,,2021-04-01,,147.16,1617246000,0
DOLAR CCL,147.16,,,147.16,147.16,147.16,,,,,2021-04-02,,147.16,1617332400,0
DOLAR CCL,147.16,,,147.16,147.16,147.16,,,,,2021-04-03,,147.16,1617418800,0
DOLAR CCL,147.16,,,147.16,147.16,147.16,,,,,2021-04-04,,147.16,1617505200,0
DOLAR CCL,147.96,,,147.96,147.96,147.96,,,,,2021-04-05,,147.96,1617591600,0
DOLAR CCL,148.51,,,148.51,148.51,148.51,,,,,2021-04-06,,148.51,1617678000,0
DOLAR CCL,148.94,,,148.94,148.94,148.94,,,,,2021-04-07,,148.94,1617764400,0
DOLAR CCL,149.4,,,149.4,149.4,149.4,,,,,2021-04-08,,149.4,1617850800,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2021-04-09,,149.86,1617937200,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2021-04-10,,149.86,1618023600,0
DOLAR CCL,149.86,,,149.86,149.86,149.86,,,,,2021-04-11,,149.86,1618110000,0
DOLAR CCL,150.55,,,150.55,150.55,150.55,,,,,2021-04-12,,150.55,1618196400,0
DOLAR CCL,150.76,,,150.76,150.76,150.76,,,,,2021-04-13,,150.76,1618282800,0
DOLAR CCL,151.19,,,151.19,151.19,151.19,,,,,2021-04-14,,151.19,1618369200,0
DOLAR CCL,151.62,,,151.62,151.62,151.62,,,,,2021-04-15,,151.62,1618455600,0
DOLAR CCL,151.98,,,151.98,151.98,151.98,,,,,2021-04-16,,151.98,1618542000,0
DOLAR CCL,151.98,,,151.98,151.98,151.98,,,,,2021-04-17,,151.98,1618628400,0
DOLAR CCL,151.98,,,151.98,151.98,151.98,,,,,2021-04-18,,151.98,1618714800,0
DOLAR CCL,152.44,,,152.44,152.44,152.44,,,,,2021-04-19,,152.44,1618801200,0
DOLAR CCL,153,,,153,153,153,,,,,2021-04-20,,153,1618887600,0
DOLAR CCL,153.2,,,153.2,153.2,153.2,,,,,2021-04-21,,153.2,1618974000,0
DOLAR CCL,152.01,,,152.01,152.01,152.01,,,,,2021-04-22,,152.01,1619060400,0
DOLAR CCL,153.15,,,153.15,153.15,153.15,,,,,2021-04-23,,153.15,1619146800,0
DOLAR CCL,153.15,,,153.15,153.15,153.15,,,,,2021-04-24,,153.15,1619233200,0
DOLAR CCL,153.15,,,153.15,153.15,153.15,,,,,2021-04-25,,153.15,1619319600,0
DOLAR CCL,153.67,,,153.67,153.67,153.67,,,,,2021-04-26,,153.67,1619406000,0
DOLAR CCL,154.78,,,154.78,154.78,154.78,,,,,2021-04-27,,154.78,1619492400,0
DOLAR CCL,155.09,,,155.09,155.09,155.09,,,,,2021-04-28,,155.09,1619578800,0
DOLAR CCL,155.42,,,155.42,155.42,155.42,,,,,2021-04-29,,155.42,1619665200,0
DOLAR CCL,155.64,,,155.64,155.64,155.64,,,,,2021-04-30,,155.64,1619751600,0
DOLAR CCL,155.64,,,155.64,155.64,155.64,,,,,2021-05-01,,155.64,1619838000,0
DOLAR CCL,155.64,,,155.64,155.64,155.64,,,,,2021-05-02,,155.64,1619924400,0
DOLAR CCL,156.24,,,156.24,156.24,156.24,,,,,2021-05-03,,156.24,1620010800,0
DOLAR CCL,156.63,,,156.63,156.63,156.63,,,,,2021-05-04,,156.63,1620097200,0
DOLAR CCL,157.05,,,157.05,157.05,157.05,,,,,2021-05-05,,157.05,1620183600,0
DOLAR CCL,157.52,,,157.52,157.52,157.52,,,,,2021-05-06,,157.52,1620270000,0
DOLAR CCL,158,,,158,158,158,,,,,2021-05-07,,158,1620356400,0
DOLAR CCL,158,,,158,158,158,,,,,2021-05-08,,158,1620442800,0
DOLAR CCL,158,,,158,158,158,,,,,2021-05-09,,158,1620529200,0
DOLAR CCL,158.47,,,158.47,158.47,158.47,,,,,2021-05-10,,158.47,1620615600,0
DOLAR CCL,157.93,,,157.93,157.93,157.93,,,,,2021-05-11,,157.93,1620702000,0
DOLAR CCL,158.36,,,158.36,158.36,158.36,,,,,2021-05-12,,158.36,1620788400,0
DOLAR CCL,158.67,,,158.67,158.67,158.67,,,,,2021-05-13,,158.67,1620874800,0
DOLAR CCL,159.16,,,159.16,159.16,159.16,,,,,2021-05-14,,159.16,1620961200,0
DOLAR CCL,159.16,,,159.16,159.16,159.16,,,,,2021-05-15,,159.16,1621047600,0
DOLAR CCL,159.16,,,159.16,159.16,159.16,,,,,2021-05-16,,159.16,1621134000,0
DOLAR CCL,159.66,,,159.66,159.66,159.66,,,,,2021-05-17,,159.66,1621220400,0
DOLAR CCL,159.66,,,159.66,159.66,159.66,,,,,2021-05-18,,159.66,1621306800,0
DOLAR CCL,161.17,,,161.17,161.17,161.17,,,,,2021-05-19,,161.17,1621393200,0
DOLAR CCL,161.87,,,161.87,161.87,161.87,,,,,2021-05-20,,161.87,1621479600,0
DOLAR CCL,162.87,,,162.87,162.87,162.87,,,,,2021-05-21,,162.87,1621566000,0
DOLAR CCL,162.87,,,162.87,162.87,162.87,,,,,2021-05-22,,162.87,1621652400,0
DOLAR CCL,162.87,,,162.87,162.87,162.87,,,,,2021-05-23,,162.87,1621738800,0
DOLAR CCL,162.87,,,162.87,162.87,162.87,,,,,2021-05-24,,162.87,1621825200,0
DOLAR CCL,162.87,,,162.87,162.87,162.87,,,,,2021-05-25,,162.87,1621911600,0
DOLAR CCL,163.83,,,163.83,163.83,163.83,,,,,2021-05-26,,163.83,1621998000,0
DOLAR CCL,164.53,,,164.53,164.53,164.53,,,,,2021-05-27,,164.53,1622084400,0
DOLAR CCL,165.1,,,165.1,165.1,165.1,,,,,2021-05-28,,165.1,1622170800,0
DOLAR CCL,165.1,,,165.1,165.1,165.1,,,,,2021-05-29,,165.1,1622257200,0
DOLAR CCL,165.1,,,165.1,165.1,165.1,,,,,2021-05-30,,165.1,1622343600,0
DOLAR CCL,165.72,,,165.72,165.72,165.72,,,,,2021-05-31,,165.72,1622430000,0
DOLAR CCL,166.33,,,166.33,166.33,166.33,,,,,2021-06-01,,166.33,1622516400,0
DOLAR CCL,167.05,,,167.05,167.05,167.05,,,,,2021-06-02,,167.05,1622602800,0
DOLAR CCL,166.65,,,166.65,166.65,166.65,,,,,2021-06-03,,166.65,1622689200,0
DOLAR CCL,166.2,,,166.2,166.2,166.2,,,,,2021-06-04,,166.2,1622775600,0
DOLAR CCL,166.2,,,166.2,166.2,166.2,,,,,2021-06-05,,166.2,1622862000,0
DOLAR CCL,166.2,,,166.2,166.2,166.2,,,,,2021-06-06,,166.2,1622948400,0
DOLAR CCL,165.91,,,165.91,165.91,165.91,,,,,2021-06-07,,165.91,1623034800,0
DOLAR CCL,165.63,,,165.63,165.63,165.63,,,,,2021-06-08,,165.63,1623121200,0
DOLAR CCL,165.39,,,165.39,165.39,165.39,,,,,2021-06-09,,165.39,1623207600,0
DOLAR CCL,165.03,,,165.03,165.03,165.03,,,,,2021-06-10,,165.03,1623294000,0
DOLAR CCL,164.76,,,164.76,164.76,164.76,,,,,2021-06-11,,164.76,1623380400,0
DOLAR CCL,164.76,,,164.76,164.76,164.76,,,,,2021-06-12,,164.76,1623466800,0
